Year,State,Drug,Q1,Q2,Q3,Q4,TOTAL TO DATE
2010,INDIANA,OXYCODONE,3627.17,3765.82,3897.64,3938.33,15228.95
2010,IOWA,OXYCODONE,1961.1,1993.76,2057.72,2126.17,8138.75
2010,KANSAS,OXYCODONE,3588.52,3768.52,3861.29,3990.65,15208.98
2010,KENTUCKY,OXYCODONE,4951.03,5609.78,5715.92,5858.84,22135.56
2010,LOUISIANA,OXYCODONE,4202.11,4132.58,4192.79,3748.88,16276.36
2010,MAINE,OXYCODONE,6926.06,7202.57,7393.37,7527.92,29049.93
2010,MARYLAND,OXYCODONE,6869.72,7348.06,7462.31,7265.43,28945.52
2010,MASSACHUSETTS,OXYCODONE,4991.99,5171.04,5286.61,5405.49,20855.14
2010,MICHIGAN,OXYCODONE,3423.57,3593.85,3640.33,3092.32,13750.06
2010,MINNESOTA,OXYCODONE,2804.72,2908.76,2951.53,3123.61,11788.62
2010,MISSISSIPPI,OXYCODONE,2443.78,2652.17,2592.8,2492.81,10181.57
2010,MISSOURI,OXYCODONE,5710.38,5869.41,6010.64,5844.34,23434.77
2010,MONTANA,OXYCODONE,4724.98,4726.24,4815.46,4860.9,19127.58
2010,NEBRASKA,OXYCODONE,2137.77,2187.77,2150.56,2210.46,8686.56
2010,NEVADA,OXYCODONE,7602.0,8655.29,8730.37,8799.03,33786.69
2010,NEW HAMPSHIRE,OXYCODONE,6541.64,6688.52,6823.2,6918.14,26971.51
2010,NEW JERSEY,OXYCODONE,6833.41,7099.85,7474.59,7768.09,29175.94
2010,NEW MEXICO,OXYCODONE,5063.91,5878.62,6262.98,6465.15,23670.67
2010,NEW YORK,OXYCODONE,4094.78,4345.94,4532.37,4555.32,17528.4
2010,NORTH CAROLINA,OXYCODONE,5183.08,5614.02,5488.83,4973.84,21259.77
2010,NORTH DAKOTA,OXYCODONE,2184.53,2274.52,2307.1,2148.41,8914.56
2010,OHIO,OXYCODONE,6387.79,6664.41,6685.49,6596.09,26333.78
2010,OKLAHOMA,OXYCODONE,4974.39,5259.56,5356.9,5301.2,20892.05
2010,OREGON,OXYCODONE,5965.62,6374.71,6580.7,6596.55,25517.58
2010,PENNSYLVANIA,OXYCODONE,6450.36,6647.89,6810.53,6750.46,26659.23
2010,PUERTO RICO,OXYCODONE,451.16,470.55,462.45,479.78,1863.94
2010,RHODE ISLAND,OXYCODONE,5187.3,5433.51,5519.76,5612.28,21752.85
2010,SOUTH CAROLINA,OXYCODONE,4245.26,4932.14,4471.87,4378.43,18027.71
2010,SOUTH DAKOTA,OXYCODONE,2648.59,2611.64,2748.51,2727.14,10735.88
2010,TENNESSEE,OXYCODONE,7579.0,8954.1,8426.93,8641.6,33601.63
2010,TEXAS,OXYCODONE,1094.18,1119.0,1152.29,1098.55,4464.02
2010,UTAH,OXYCODONE,5481.2,5722.1,5924.31,5868.37,22995.98
2010,VERMONT,OXYCODONE,4786.34,5001.51,5177.2,4888.07,19853.12
2010,VIRGIN ISLANDS,OXYCODONE,489.47,442.82,428.72,551.9,1912.9
2010,VIRGINIA,OXYCODONE,3743.02,4157.13,4076.34,3806.24,15782.73
2010,WASHINGTON,OXYCODONE,4957.71,5259.47,5330.43,5271.38,20818.99
2010,WEST VIRGINIA,OXYCODONE,6656.16,6917.62,7101.18,7072.61,27747.57
2010,WISCONSIN,OXYCODONE,4520.42,4731.95,4899.41,5089.27,19241.05
2010,WYOMING,OXYCODONE,3492.77,3525.42,3709.02,3844.35,14571.56
2010,U.S. TOTAL,OXYCODONE,4866.51,5307.91,5122.4,5063.84,20360.66
2010,ALABAMA,HYDROMORPHONE,67.72,74.19,73.12,80.8,295.82
2010,ALASKA,HYDROMORPHONE,100.16,102.45,111.33,107.99,421.93
2010,ARIZONA,HYDROMORPHONE,95.58,100.39,114.12,112.08,422.17
2010,ARKANSAS,HYDROMORPHONE,108.28,124.0,87.93,95.07,415.28
2010,CALIFORNIA,HYDROMORPHONE,122.18,130.34,131.23,144.13,527.88
2010,COLORADO,HYDROMORPHONE,141.1,154.73,168.29,173.39,637.51
2010,CONNECTICUT,HYDROMORPHONE,156.21,180.51,191.7,203.4,731.81
2010,DELAWARE,HYDROMORPHONE,186.24,189.38,211.46,207.32,794.4
2010,DISTRICT OF COLUMBIA,HYDROMORPHONE,109.61,117.56,123.83,189.7,540.7
2010,FLORIDA,HYDROMORPHONE,156.18,163.62,171.68,177.21,668.68
2010,GEORGIA,HYDROMORPHONE,61.26,67.65,64.06,73.87,266.83
2010,GUAM,HYDROMORPHONE,28.78,19.08,19.1,10.47,77.44
2010,HAWAII,HYDROMORPHONE,48.88,48.98,55.2,57.11,210.16
2010,IDAHO,HYDROMORPHONE,86.91,94.7,98.64,107.15,387.39
2010,ILLINOIS,HYDROMORPHONE,77.09,82.06,87.48,97.33,343.96
2010,INDIANA,HYDROMORPHONE,86.69,89.67,103.03,106.91,386.31
2010,IOWA,HYDROMORPHONE,105.67,107.37,117.11,119.28,449.44
2010,KANSAS,HYDROMORPHONE,92.31,100.83,121.22,117.39,431.75
2010,KENTUCKY,HYDROMORPHONE,76.8,72.35,89.22,79.37,317.73
2010,LOUISIANA,HYDROMORPHONE,72.04,67.05,69.51,73.68,282.27
2010,MAINE,HYDROMORPHONE,132.62,136.75,161.76,134.65,565.79
2010,MARYLAND,HYDROMORPHONE,152.18,165.08,173.55,174.58,665.4
2010,MASSACHUSETTS,HYDROMORPHONE,129.08,129.66,129.56,144.38,532.68
2010,MICHIGAN,HYDROMORPHONE,103.37,109.59,117.24,121.31,451.51
2010,MINNESOTA,HYDROMORPHONE,84.27,90.83,96.99,92.71,364.8
2010,MISSISSIPPI,HYDROMORPHONE,77.64,73.09,72.38,102.31,325.42
2010,MISSOURI,HYDROMORPHONE,91.18,103.11,120.76,118.27,433.31
2010,MONTANA,HYDROMORPHONE,127.27,147.26,153.09,152.95,580.58
2010,NEBRASKA,HYDROMORPHONE,52.14,52.7,55.65,69.09,229.59
2010,NEVADA,HYDROMORPHONE,149.91,148.0,153.77,157.43,609.11
2010,NEW HAMPSHIRE,HYDROMORPHONE,132.63,147.79,161.53,180.25,622.2
2010,NEW JERSEY,HYDROMORPHONE,104.64,110.96,122.48,125.21,463.29
2010,NEW MEXICO,HYDROMORPHONE,75.13,81.45,85.88,87.4,329.85
2010,NEW YORK,HYDROMORPHONE,105.43,106.43,123.06,126.93,461.85
2010,NORTH CAROLINA,HYDROMORPHONE,83.15,88.49,96.13,88.92,356.7
2010,NORTH DAKOTA,HYDROMORPHONE,104.97,111.73,132.17,119.94,468.81
2010,OHIO,HYDROMORPHONE,123.8,100.83,115.0,116.99,456.61
2010,OKLAHOMA,HYDROMORPHONE,99.03,100.01,96.27,110.86,406.17
2010,OREGON,HYDROMORPHONE,150.97,165.64,179.6,173.68,669.9
2010,PENNSYLVANIA,HYDROMORPHONE,112.29,115.59,129.47,138.85,496.19
2010,PUERTO RICO,HYDROMORPHONE,0.96,0.93,1.07,1.48,4.44
2010,RHODE ISLAND,HYDROMORPHONE,104.38,105.4,169.95,172.54,552.27
2010,SOUTH CAROLINA,HYDROMORPHONE,89.63,97.88,92.25,93.45,373.22
2010,SOUTH DAKOTA,HYDROMORPHONE,83.61,77.97,89.46,85.2,336.24
2010,TENNESSEE,HYDROMORPHONE,92.29,108.83,127.77,114.84,443.73
2010,TEXAS,HYDROMORPHONE,67.37,70.78,76.3,76.89,291.35
2010,UTAH,HYDROMORPHONE,60.68,70.23,75.47,73.98,280.37
2010,VERMONT,HYDROMORPHONE,189.01,214.26,213.35,212.02,828.64
2010,VIRGIN ISLANDS,HYDROMORPHONE,14.53,18.65,16.92,17.68,67.78
2010,VIRGINIA,HYDROMORPHONE,146.59,164.03,159.96,175.14,645.72
2010,WASHINGTON,HYDROMORPHONE,142.51,141.14,152.39,154.09,590.12
2010,WEST VIRGINIA,HYDROMORPHONE,105.89,100.0,113.94,121.92,441.76
2010,WISCONSIN,HYDROMORPHONE,71.26,71.5,65.89,78.1,286.76
2010,WYOMING,HYDROMORPHONE,77.26,86.45,96.86,96.26,356.83
2010,U.S. TOTAL,HYDROMORPHONE,104.15,108.96,116.04,120.93,450.08
2010,NEW YORK,ECGONINE,0.0,0.0,0.0,0.0,0.0
2010,WASHINGTON,ECGONINE,0.0,0.0,0.0,0.0,0.0
2010,U.S. TOTAL,ECGONINE,0.0,0.0,0.0,0.0,0.0
2010,CALIFORNIA,ETHYLMORPHINE,0.0,0.0,0.0,0.0,0.0
2010,U.S. TOTAL,ETHYLMORPHINE,0.0,0.0,0.0,0.0,0.0
2010,ALABAMA,HYDROCODONE,5997.26,6629.3,6421.73,6706.03,25754.33
2010,ALASKA,HYDROCODONE,2132.91,2255.55,2290.77,2268.69,8947.92
2010,ARIZONA,HYDROCODONE,2214.5,2449.55,2427.42,2526.92,9618.38
2010,ARKANSAS,HYDROCODONE,4559.72,5299.06,4853.63,4941.67,19654.07
2010,CALIFORNIA,HYDROCODONE,2834.12,3175.44,3127.52,3240.34,12377.42
2010,COLORADO,HYDROCODONE,1854.64,1864.64,1884.75,1956.53,7560.56
2010,CONNECTICUT,HYDROCODONE,1028.1,1136.45,1125.91,1197.49,4487.95
2010,DELAWARE,HYDROCODONE,1214.73,1262.86,1215.73,1284.45,4977.77
2010,DISTRICT OF COLUMBIA,HYDROCODONE,428.55,486.82,440.22,514.92,1870.51
2010,FLORIDA,HYDROCODONE,2637.42,2691.39,2525.29,2745.68,10599.78
2010,GEORGIA,HYDROCODONE,3084.18,3636.36,3198.42,3449.53,13368.49
2010,GUAM,HYDROCODONE,140.27,145.44,135.73,161.1,582.54
2010,HAWAII,HYDROCODONE,1667.61,1767.07,1812.87,1820.17,7067.71
2010,IDAHO,HYDROCODONE,3557.85,3881.96,4010.29,4103.55,15553.65
2010,ILLINOIS,HYDROCODONE,2338.63,2525.69,2570.32,2714.05,10148.69
2010,INDIANA,HYDROCODONE,4436.64,4786.46,4859.17,5055.67,19137.95
2010,IOWA,HYDROCODONE,2175.65,2324.38,2353.68,2451.95,9305.66
2010,KANSAS,HYDROCODONE,3608.12,3826.59,3774.62,3937.94,15147.28
2010,KENTUCKY,HYDROCODONE,6266.86,6991.72,6718.29,6903.09,26879.97
2010,LOUISIANA,HYDROCODONE,4606.37,4719.88,4808.78,4407.92,18542.95
2010,MAINE,HYDROCODONE,2264.33,2398.68,2392.45,2514.59,9570.05
2010,MARYLAND,HYDROCODONE,1058.0,1055.03,1021.4,1080.56,4214.99
2010,MASSACHUSETTS,HYDROCODONE,907.32,996.28,1004.9,1038.17,3946.68
2010,MICHIGAN,HYDROCODONE,4307.67,4620.0,4766.18,4973.09,18666.94
2010,MINNESOTA,HYDROCODONE,1232.9,1303.77,1320.05,1357.32,5214.05
2010,MISSISSIPPI,HYDROCODONE,4973.76,5432.86,5297.59,5347.69,21051.9
2010,MISSOURI,HYDROCODONE,3092.41,3382.4,3363.53,3473.56,13311.9
2010,MONTANA,HYDROCODONE,2957.33,3136.46,3228.66,3308.72,12631.16
2010,NEBRASKA,HYDROCODONE,1906.39,2001.22,2028.78,2146.56,8082.96
2010,NEVADA,HYDROCODONE,6992.39,8655.17,7638.3,7800.05,31085.91
2010,NEW HAMPSHIRE,HYDROCODONE,1117.46,1192.6,1208.92,1261.35,4780.34
2010,NEW JERSEY,HYDROCODONE,814.42,839.46,819.08,893.94,3366.89
2010,NEW MEXICO,HYDROCODONE,2527.9,2647.84,2682.42,2745.2,10603.37
2010,NEW YORK,HYDROCODONE,1666.77,1735.69,1746.73,1798.88,6948.07
2010,NORTH CAROLINA,HYDROCODONE,2516.55,2746.44,2677.3,2635.54,10575.83
2010,NORTH DAKOTA,HYDROCODONE,1826.01,1878.03,1938.29,1834.04,7476.38
2010,OHIO,HYDROCODONE,2478.53,2617.6,2653.22,2771.69,10521.03
2010,OKLAHOMA,HYDROCODONE,5870.63,6259.47,6283.26,6366.27,24779.64
2010,OREGON,HYDROCODONE,3618.11,3475.81,3490.23,3573.17,14157.33
2010,PENNSYLVANIA,HYDROCODONE,1986.99,2061.94,2149.82,2112.14,8310.89
2010,PUERTO RICO,HYDROCODONE,91.49,85.42,70.14,91.54,338.59
2010,RHODE ISLAND,HYDROCODONE,1921.43,2164.42,2178.36,2215.58,8479.79
2010,SOUTH CAROLINA,HYDROCODONE,5856.41,6874.06,6212.31,6316.47,25259.24
2010,SOUTH DAKOTA,HYDROCODONE,2090.78,2140.75,2354.1,2329.8,8915.43
2010,TENNESSEE,HYDROCODONE,8658.11,9328.0,9307.87,8177.68,35471.65
2010,TEXAS,HYDROCODONE,4098.17,4262.21,4256.99,4270.39,16887.76
2010,UTAH,HYDROCODONE,2857.58,2900.14,2881.91,2987.88,11627.51
2010,VERMONT,HYDROCODONE,1287.8,1315.61,1352.08,1358.51,5314.0
2010,VIRGIN ISLANDS,HYDROCODONE,450.29,396.64,324.98,391.45,1563.36
2010,VIRGINIA,HYDROCODONE,1980.62,2118.74,2070.86,2117.93,8288.15
2010,WASHINGTON,HYDROCODONE,2357.06,2562.75,2599.09,2629.0,10147.9
2010,WEST VIRGINIA,HYDROCODONE,6079.36,6152.05,6159.56,6272.35,24663.32
2010,WISCONSIN,HYDROCODONE,1845.68,1954.47,1983.47,2065.42,7849.04
2010,WYOMING,HYDROCODONE,2466.26,2565.59,2621.01,2674.93,10327.78
2010,U.S. TOTAL,HYDROCODONE,2957.71,3190.88,3143.54,3205.96,12498.09
2010,ALABAMA,LEVORPHANOL,0.02,0.0,0.0,0.0,0.02
2010,ARIZONA,LEVORPHANOL,0.04,0.0,0.0,0.05,0.09
2010,ARKANSAS,LEVORPHANOL,0.01,0.0,0.02,0.0,0.03
2010,CALIFORNIA,LEVORPHANOL,0.08,0.11,0.16,0.08,0.43
2010,COLORADO,LEVORPHANOL,0.02,0.0,0.0,0.0,0.03
2010,CONNECTICUT,LEVORPHANOL,0.02,0.1,0.16,0.0,0.28
2010,FLORIDA,LEVORPHANOL,0.03,0.02,0.02,0.01,0.08
2010,GEORGIA,LEVORPHANOL,0.01,0.0,0.0,0.0,0.01
2010,ILLINOIS,LEVORPHANOL,0.01,0.0,0.0,0.02,0.03
2010,INDIANA,LEVORPHANOL,0.02,0.01,0.01,0.03,0.07
2010,IOWA,LEVORPHANOL,0.0,0.0,0.0,0.0,0.0
2010,KANSAS,LEVORPHANOL,0.04,0.0,0.02,0.02,0.08
2010,KENTUCKY,LEVORPHANOL,0.03,0.0,0.0,0.0,0.03
2010,LOUISIANA,LEVORPHANOL,0.15,0.08,0.03,0.06,0.32
2010,MARYLAND,LEVORPHANOL,0.01,0.0,0.0,0.0,0.01
2010,MASSACHUSETTS,LEVORPHANOL,0.12,0.0,0.0,0.0,0.12
2010,MICHIGAN,LEVORPHANOL,0.04,0.0,0.0,0.0,0.04
2010,MINNESOTA,LEVORPHANOL,0.04,0.0,0.0,0.0,0.04
2010,MISSOURI,LEVORPHANOL,0.16,0.5,0.79,0.87,2.33
2010,MONTANA,LEVORPHANOL,0.01,0.02,0.0,0.0,0.04
2010,NEBRASKA,LEVORPHANOL,0.04,0.08,0.0,0.03,0.15
2010,NEVADA,LEVORPHANOL,0.01,0.0,0.04,0.06,0.12
2010,NEW JERSEY,LEVORPHANOL,0.0,0.0,0.0,0.0,0.0
2010,NEW MEXICO,LEVORPHANOL,0.05,0.0,0.0,0.0,0.05
2010,NEW YORK,LEVORPHANOL,0.04,0.0,0.0,0.0,0.04
2010,NORTH CAROLINA,LEVORPHANOL,0.04,0.0,0.0,0.0,0.04
2010,OHIO,LEVORPHANOL,0.0,0.0,0.02,0.0,0.02
2010,OKLAHOMA,LEVORPHANOL,0.01,0.0,0.0,0.0,0.01
2010,OREGON,LEVORPHANOL,0.03,0.0,0.03,0.02,0.08
2010,PENNSYLVANIA,LEVORPHANOL,0.01,0.0,0.0,0.0,0.01
2010,RHODE ISLAND,LEVORPHANOL,0.0,0.11,0.72,0.0,0.83
2010,SOUTH CAROLINA,LEVORPHANOL,0.02,0.0,0.0,0.0,0.02
2010,SOUTH DAKOTA,LEVORPHANOL,0.0,0.0,0.0,0.07,0.07
2010,TENNESSEE,LEVORPHANOL,0.01,0.0,0.0,0.0,0.01
2010,TEXAS,LEVORPHANOL,0.03,0.01,0.01,0.0,0.05
2010,UTAH,LEVORPHANOL,0.1,0.0,0.0,0.0,0.1
2010,VERMONT,LEVORPHANOL,0.02,0.13,0.06,0.0,0.2
2010,VIRGINIA,LEVORPHANOL,0.02,0.04,0.06,0.04,0.15
2010,WASHINGTON,LEVORPHANOL,0.02,0.0,0.0,0.0,0.02
2010,WEST VIRGINIA,LEVORPHANOL,0.01,0.0,0.0,0.0,0.01
2010,WISCONSIN,LEVORPHANOL,0.04,0.0,0.0,0.0,0.04
2010,WYOMING,LEVORPHANOL,0.02,0.0,0.0,0.0,0.02
2010,U.S. TOTAL,LEVORPHANOL,0.03,0.03,0.04,0.03,0.13
2010,ALABAMA,MEPERIDINE (PETHIDINE),570.99,603.31,531.17,547.83,2253.3
2010,ALASKA,MEPERIDINE (PETHIDINE),305.39,331.31,278.64,298.1,1213.43
2010,AMERICAN SAMOA,MEPERIDINE (PETHIDINE),39.84,73.04,59.76,79.68,252.31
2010,ARIZONA,MEPERIDINE (PETHIDINE),239.6,253.49,229.97,243.24,966.29
2010,ARKANSAS,MEPERIDINE (PETHIDINE),719.21,794.52,725.06,667.74,2906.53
2010,CALIFORNIA,MEPERIDINE (PETHIDINE),111.43,115.69,110.41,106.36,443.89
2010,COLORADO,MEPERIDINE (PETHIDINE),148.9,138.11,138.7,133.2,558.91
2010,CONNECTICUT,MEPERIDINE (PETHIDINE),114.55,112.79,105.59,110.51,443.44
2010,DELAWARE,MEPERIDINE (PETHIDINE),71.75,73.67,77.67,72.44,295.52
2010,DISTRICT OF COLUMBIA,MEPERIDINE (PETHIDINE),102.65,163.7,98.05,144.04,508.44
2010,FLORIDA,MEPERIDINE (PETHIDINE),211.94,207.98,191.91,182.23,794.06
2010,GEORGIA,MEPERIDINE (PETHIDINE),358.38,388.9,310.03,331.42,1388.73
2010,GUAM,MEPERIDINE (PETHIDINE),19.05,28.51,15.02,302.89,365.47
2010,HAWAII,MEPERIDINE (PETHIDINE),127.73,124.5,117.75,107.72,477.7
2010,IDAHO,MEPERIDINE (PETHIDINE),124.05,156.96,132.09,123.17,536.27
2010,ILLINOIS,MEPERIDINE (PETHIDINE),76.84,77.24,71.71,79.09,304.88
2010,INDIANA,MEPERIDINE (PETHIDINE),172.55,169.49,175.94,182.87,700.86
2010,IOWA,MEPERIDINE (PETHIDINE),126.53,141.07,125.16,131.53,524.29
2010,KANSAS,MEPERIDINE (PETHIDINE),247.9,228.6,206.86,217.75,901.11
2010,KENTUCKY,MEPERIDINE (PETHIDINE),237.25,238.93,234.53,233.54,944.25
2010,LOUISIANA,MEPERIDINE (PETHIDINE),517.02,517.94,508.03,428.85,1971.83
2010,MAINE,MEPERIDINE (PETHIDINE),111.32,127.13,121.59,134.11,494.15
2010,MARYLAND,MEPERIDINE (PETHIDINE),164.81,169.02,150.32,159.09,643.23
2010,MASSACHUSETTS,MEPERIDINE (PETHIDINE),136.12,142.22,132.78,137.36,548.48
2010,MICHIGAN,MEPERIDINE (PETHIDINE),109.26,122.06,108.1,111.77,451.19
2010,MINNESOTA,MEPERIDINE (PETHIDINE),42.24,42.8,37.02,42.71,164.78
2010,MISSISSIPPI,MEPERIDINE (PETHIDINE),469.06,452.92,450.71,422.39,1795.09
2010,MISSOURI,MEPERIDINE (PETHIDINE),187.06,194.69,181.06,185.52,748.33
2010,MONTANA,MEPERIDINE (PETHIDINE),215.41,232.04,211.92,197.8,857.16
2010,NEBRASKA,MEPERIDINE (PETHIDINE),121.46,128.69,109.6,125.72,485.47
2010,NEVADA,MEPERIDINE (PETHIDINE),214.51,238.9,210.99,207.52,871.92
2010,NEW HAMPSHIRE,MEPERIDINE (PETHIDINE),224.6,216.63,182.83,174.49,798.54
2010,NEW JERSEY,MEPERIDINE (PETHIDINE),77.11,78.91,74.21,75.92,306.16
2010,NEW MEXICO,MEPERIDINE (PETHIDINE),279.28,339.38,303.36,296.8,1218.82
2010,NEW YORK,MEPERIDINE (PETHIDINE),84.51,86.16,82.45,79.63,332.75
2010,NORTH CAROLINA,MEPERIDINE (PETHIDINE),230.61,247.13,221.28,193.35,892.37
2010,NORTH DAKOTA,MEPERIDINE (PETHIDINE),127.14,135.15,130.09,122.51,514.89
2010,OHIO,MEPERIDINE (PETHIDINE),169.36,177.64,157.95,173.45,678.4
2010,OKLAHOMA,MEPERIDINE (PETHIDINE),612.13,611.86,605.92,574.25,2404.16
2010,OREGON,MEPERIDINE (PETHIDINE),107.93,122.54,125.64,113.98,470.09
2010,PENNSYLVANIA,MEPERIDINE (PETHIDINE),106.46,108.46,100.89,98.9,414.71
2010,PUERTO RICO,MEPERIDINE (PETHIDINE),291.77,272.79,251.22,285.43,1101.21
2010,RHODE ISLAND,MEPERIDINE (PETHIDINE),105.31,109.25,120.15,100.71,435.42
2010,SOUTH CAROLINA,MEPERIDINE (PETHIDINE),438.42,486.04,382.65,379.88,1686.98
2010,SOUTH DAKOTA,MEPERIDINE (PETHIDINE),172.0,220.31,178.37,236.93,807.61
2010,TENNESSEE,MEPERIDINE (PETHIDINE),454.01,483.99,457.08,439.04,1834.12
2010,TEXAS,MEPERIDINE (PETHIDINE),144.21,152.14,153.91,133.13,583.41
2010,UTAH,MEPERIDINE (PETHIDINE),190.82,193.32,155.78,168.47,708.4
2010,VERMONT,MEPERIDINE (PETHIDINE),130.81,128.29,125.45,143.64,528.2
2010,VIRGIN ISLANDS,MEPERIDINE (PETHIDINE),171.01,210.68,252.94,226.36,860.99
2010,VIRGINIA,MEPERIDINE (PETHIDINE),253.05,252.24,231.53,204.76,941.58
2010,WASHINGTON,MEPERIDINE (PETHIDINE),157.14,164.55,155.07,151.29,628.06
2010,WEST VIRGINIA,MEPERIDINE (PETHIDINE),166.39,166.46,174.17,164.58,671.61
2010,WISCONSIN,MEPERIDINE (PETHIDINE),89.55,94.41,81.69,91.56,357.21
2010,WYOMING,MEPERIDINE (PETHIDINE),261.47,233.5,193.09,205.42,893.48
2010,U.S. TOTAL,MEPERIDINE (PETHIDINE),189.47,196.92,181.56,177.94,745.89
2010,ALABAMA,METHADONE,1710.87,1796.4,1667.19,1760.78,6935.25
2010,ALASKA,METHADONE,1110.94,1308.45,1103.36,1075.44,4598.19
2010,AMERICAN SAMOA,METHADONE,0.0,6.81,8.18,5.45,20.44
2010,ARIZONA,METHADONE,1340.95,1365.12,1358.71,1424.51,5489.29
2010,ARKANSAS,METHADONE,886.18,1002.54,882.9,831.7,3603.33
2010,CALIFORNIA,METHADONE,1014.04,1051.08,1018.69,1049.86,4133.67
2010,COLORADO,METHADONE,677.69,744.5,774.51,766.73,2963.43
2010,CONNECTICUT,METHADONE,2333.66,2304.47,2534.51,2459.76,9632.41
2010,DELAWARE,METHADONE,1717.27,1929.24,1763.11,1719.62,7129.24
2010,DISTRICT OF COLUMBIA,METHADONE,2045.88,2223.79,2110.85,2047.79,8428.3
2010,FLORIDA,METHADONE,1956.17,2002.0,1982.16,1821.92,7762.26
2010,GEORGIA,METHADONE,1012.81,1151.35,965.43,1112.69,4242.28
2010,GUAM,METHADONE,22.06,36.09,36.09,21.05,115.29
2010,HAWAII,METHADONE,907.29,857.83,922.53,910.4,3598.06
2010,IDAHO,METHADONE,847.22,920.74,943.56,978.62,3690.14
2010,ILLINOIS,METHADONE,890.8,921.96,919.83,943.65,3676.25
2010,INDIANA,METHADONE,1473.53,1492.26,1512.77,1463.96,5942.53
2010,IOWA,METHADONE,476.36,477.27,469.04,521.12,1943.79
2010,KANSAS,METHADONE,879.86,883.92,930.1,1004.13,3698.01
2010,KENTUCKY,METHADONE,966.9,990.26,1059.82,1025.17,4042.16
2010,LOUISIANA,METHADONE,1215.89,1200.66,1211.45,1199.54,4827.54
2010,MAINE,METHADONE,3583.57,3481.18,3458.43,3455.28,13978.46
2010,MARYLAND,METHADONE,2411.65,2561.89,2528.01,2689.61,10191.16
2010,MASSACHUSETTS,METHADONE,2031.4,2040.97,1968.76,1980.17,8021.31
2010,MICHIGAN,METHADONE,1231.53,1279.33,1290.59,1298.51,5099.95
2010,MINNESOTA,METHADONE,612.4,655.65,641.44,711.02,2620.51
2010,MISSISSIPPI,METHADONE,330.48,354.06,316.56,311.75,1312.85
2010,MISSOURI,METHADONE,612.0,630.47,652.35,698.57,2593.38
2010,MONTANA,METHADONE,701.39,699.18,753.71,759.33,2913.62
2010,NEBRASKA,METHADONE,449.04,478.01,497.67,476.24,1900.96
2010,NEVADA,METHADONE,1447.03,1601.9,1463.53,1485.89,5998.36
2010,NEW HAMPSHIRE,METHADONE,1531.94,1652.15,1594.01,1746.17,6524.27
2010,NEW JERSEY,METHADONE,1222.18,1273.18,1038.91,1191.27,4725.54
2010,NEW MEXICO,METHADONE,1017.01,966.23,1069.66,1111.43,4164.32
2010,NEW YORK,METHADONE,1697.12,1723.38,1740.17,1639.23,6799.88
2010,NORTH CAROLINA,METHADONE,1226.23,1319.14,1318.78,1275.41,5139.57
2010,NORTH DAKOTA,METHADONE,343.92,343.0,354.32,323.18,1364.42
2010,OHIO,METHADONE,829.94,857.18,844.15,788.56,3319.83
2010,OKLAHOMA,METHADONE,1009.18,1068.1,963.05,1194.03,4234.37
2010,OREGON,METHADONE,2213.67,2333.64,2259.01,2249.99,9056.31
2010,PENNSYLVANIA,METHADONE,1452.66,1486.59,1401.97,1559.43,5900.65
2010,PUERTO RICO,METHADONE,1002.87,898.88,753.29,858.36,3513.41
2010,RHODE ISLAND,METHADONE,3493.02,3058.26,3448.89,3011.03,13011.21
2010,SOUTH CAROLINA,METHADONE,769.77,862.91,821.14,795.38,3249.19
2010,SOUTH DAKOTA,METHADONE,283.01,289.62,292.02,294.24,1158.89
2010,TENNESSEE,METHADONE,1161.62,1316.15,1193.4,1398.29,5069.44
2010,TEXAS,METHADONE,597.9,588.78,595.6,591.57,2373.86
2010,UTAH,METHADONE,1162.12,1160.46,1053.41,1117.98,4493.96
2010,VERMONT,METHADONE,1521.64,1537.19,1668.52,1590.26,6317.61
2010,VIRGIN ISLANDS,METHADONE,130.71,237.8,4.07,20.77,393.35
2010,VIRGINIA,METHADONE,792.84,839.12,782.8,752.11,3166.87
2010,WASHINGTON,METHADONE,1938.79,2016.71,1984.53,2024.83,7964.86
2010,WEST VIRGINIA,METHADONE,2087.3,2137.58,2076.31,2118.33,8419.51
2010,WISCONSIN,METHADONE,1007.74,1022.81,1039.18,1048.43,4118.16
2010,WYOMING,METHADONE,466.67,458.48,465.13,474.91,1865.18
2010,U.S. TOTAL,METHADONE,1216.98,1257.48,1227.52,1242.08,4944.06
2010,PENNSYLVANIA,DEXTROPROPOXYPHENE,0.0,1.42,0.0,0.0,1.42
2010,TENNESSEE,DEXTROPROPOXYPHENE,3.78,2.84,1.89,0.0,8.51
2010,U.S. TOTAL,DEXTROPROPOXYPHENE,0.08,0.12,0.04,0.0,0.24
2010,ALABAMA,MORPHINE,1930.35,2086.16,1989.04,2051.93,8057.49
2010,ALASKA,MORPHINE,2153.96,2260.22,2227.43,2219.14,8860.76
2010,AMERICAN SAMOA,MORPHINE,38.66,72.76,77.35,100.95,289.72
2010,ARIZONA,MORPHINE,3657.59,3871.56,3919.51,3999.64,15448.3
2010,ARKANSAS,MORPHINE,1818.85,2179.71,1922.27,1960.08,7880.91
2010,CALIFORNIA,MORPHINE,1733.69,1878.93,1829.87,1933.71,7376.19
2010,COLORADO,MORPHINE,1942.75,2120.13,2195.65,2236.99,8495.52
2010,CONNECTICUT,MORPHINE,1428.64,1448.25,1523.23,1485.16,5885.28
